x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,y
0.19,0,0,0.39,0,0.19,0.39,0,0,0.174,0.548,4.965,0.095352,1.93635,3,1
0,0,0,0,0,0,0,0,0,0,0,2.923,0,0,3,1
0,0,0,1.6,0,0.1,0.1,0,0,5.942,1.334,5.838,7.926628,9.3408,3,1
0,0,0,1.19,0.39,0.39,0.39,0,0,0.64,0.256,3.5,0.16384,4.165,3,1
0,0,0,0,0,0,0,0,0,0.392,0,3.965,0,0,3,1
0,1.62,0,0,0,0,0,0,0,0.463,0,7.941,0,0,3,1
0,0,0.26,1.06,0.8,0,0,0,0,0.471,0,2.088,0,2.21328,3,1
0.9,0,0,0,1.81,0,0,0,0,1.492,0,5.3,0,0,3,1
0,0,0,1.76,0,0,0,0,0,0,0.231,5.977,0,10.51952,3,1
0,0.55,0,1.11,1.11,0,0,0,0,0.484,0.08,8.375,0.03872,9.29625,3,1
0.8,0,0.4,0.8,1.61,0,0,0,0,0.21,0,4.49,0,3.592,3,1
1.6,0,0,0,0,0,0,0,0,0.159,0,4.555,0,0,3,1
0,0,0,1.17,1.17,0,0,0,0,0,0,5.25,0,6.1425,3,1
0,6.06,0,0,0,0,0,0,0,0.48,0.48,1.684,0.2304,0,3,1
0.8,0,0,0,0.8,0.8,0,0,0,0.27,0,3.115,0,0,3,1
0.8,0,0,0,0.8,0.8,0,0,0,0.269,0,3.115,0,0,3,1
0,0,0.71,2.49,0.59,0.11,0.83,0,0,0.155,0.233,3.625,0.036115,9.02625,3,1
0.43,0.26,0.26,1.3,0.78,0.17,0.17,0,0,0.271,0.243,6.395,0.065853,8.3135,3,1
0.4,0.1,0.1,0.5,0.1,0,0.3,0,0,0.994,0.391,3.176,0.388654,1.588,3,1
0.22,0,0,0.22,0.22,0,0,0,0,0.647,0,1.869,0,0.41118,3,1
0.2,0.5,0.2,0.8,0,0.2,0.2,0,0,0.334,0.174,6.896,0.058116,5.5168,3,1
0.49,0,0,1.98,0.49,0,0,0,0,0.845,0.195,7.205,0.164775,14.2659,3,1
0.65,0,0,0.65,0.65,0,0,0,0,0.233,0,2.5,0,1.625,3,1
0,0,0,0,1.25,0.62,0,0,0,0.331,0.11,3.897,0.03641,0,3,1
0.9,0,0,0,0,0.9,0.9,0,0,0.564,0,2.818,0,0,3,1
0.29,2.04,0.29,1.16,1.16,2.33,0,0,0,0.044,0,1.559,0,1.80844,3,1
0,0,0,0,0,0,0.47,0,0,0.269,0,4.18,0,0,3,1
0,0.05,0.24,1.11,0.19,0.43,0.57,0,0,0.268,0.15,6.761,0.0402,7.50471,3,1
0,0.05,0.24,1.11,0.19,0.43,0.57,0,0,0.273,0.15,6.789,0.04095,7.53579,3,1
0,1.39,0.27,0.55,0,1.39,0,0,0,2.001,0.093,3.706,0.186093,2.0383,3,1
0,0,0,0,0,0,0,0,0,0,0.354,4.047,0,0,3,1
0,0.03,0,0.53,0.17,0.03,0.17,0,0,0.013,0.065,2.11,0.000845,1.1183,3,1
0.08,0.24,0.33,0.57,0,0,0.41,0,0,0.271,0.191,4.904,0.051761,2.79528,3,1
0,0,0,0.27,0.27,0.54,0.54,0,0,0.085,0.128,2.484,0.01088,0.67068,3,1
0.19,0.19,0,0.98,0.98,0,1.38,0,0,0.765,0.316,6.652,0.24174,6.51896,3,1
0,1.28,0,1.28,0,0,0,0,0,0.203,0,1.956,0,2.50368,3,1
0,0.07,0.11,1.42,0.03,0.07,0.18,0,0,0.069,0.221,3.426,0.015249,4.86492,3,1
0,3.12,0,0,0,0,0,0,0,0.198,0.198,3.857,0.039204,0,3,1
0,0,0,0.39,0.78,0,0.78,0,0,0,0.094,4.111,0,1.60329,3,1
0.34,0,0,0.34,2.04,0,0.34,0,0,0.222,0,6.978,0,2.37252,3,1
0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,3,1
0,0,0,0,0.64,0.32,0,0,0,0.594,0,5.683,0,0,3,1
0,1.4,0.28,0.56,0,1.4,0,0,0,1.282,0.094,3.725,0.120508,2.086,3,1
0.61,0,0,0.61,0.3,0.3,0,0,0,0.103,0.051,6.125,0.005253,3.73625,3,1
0,0,0,0,0,0,1.88,0,0,0,0,4.333,0,0,3,1
0,0,0,0,0,0,6.66,0,0,0.537,0,2.777,0,0,3,1
0,0,0,0,0,0,1.88,0,0,0,0,4.333,0,0,3,1
0,0,0,0,0,0,6.66,0,0,0.537,0,2.777,0,0,3,1
0,0,0,0,0,0,1.88,0,0,0,0,4.333,0,0,3,1
0,0,0,0,0,0,6.66,0,0,0.537,0,2.777,0,0,3,1
0.1,0.53,0,0.64,0,0.1,0,0,0,0.016,0.066,2.104,0.001056,1.34656,3,1
1.15,0,1.15,0.76,0.38,0,0,0,0,0.486,0.347,1.608,0.168642,1.22208,3,1
0.68,0,0,0.68,0,0,0,0,0,1.089,0.242,3.488,0.263538,2.37184,3,1
0,0,0.51,1.03,0,0.51,0,0,0,0.373,0.149,7.233,0.055577,7.44999,3,1
0,0,0,0.53,0,0,0.17,0,0,0,0.099,16.418,0,8.70154,3,1
0,1.33,0,0,1.33,0,0,0,0,0.684,0,3,0,0,3,1
0,0,0,0,0,0,0,0,0,0.14,0,6.693,0,0,3,1
0,0,0,0,0,0,0,0,0,3.427,0,2.678,0,0,3,1
0,0.18,0,0.73,0,0,0.09,0,0,0.257,0.032,3.689,0.008224,2.69297,3,1
0,0,0.73,2.58,0.61,0.12,0.98,0,0,0.104,0.229,3.705,0.023816,9.5589,3,1
0,0,0.73,2.58,0.61,0.12,0.98,0,0,0.104,0.229,3.705,0.023816,9.5589,3,1
0,0,0,0,0,0,0,0,0,0.176,0.352,3.857,0.061952,0,3,1
0.13,0,0,0,0,0,1.46,0,0,0.414,0.021,5.955,0.008694,0,3,1
0,0.36,0,0.63,0,0.09,0.09,0,0,0.029,0.014,4.192,0.000406,2.64096,3,1
0,0,0,0.38,1.54,0,0.38,0,0,0.261,0,5.666,0,2.15308,3,1
0,0,0,0,0,0,0,0,0,0,0.088,6.718,0,0,3,1
0,0.53,0,1.06,0,0.53,0,0,0,0.095,0.478,5.038,0.04541,5.34028,3,1
0.23,0.35,0.11,0.95,2.14,0.95,0.11,0,0,0.434,0.197,8.026,0.085498,7.6247,3,1
0,0.35,0,0.71,0,0.71,0,0,0,0.24,0.24,3.414,0.0576,2.42394,3,1
0,0,0,0,0.57,0,0,0,0,0.232,0.066,20.432,0.015312,0,3,1
0.1,0,0.4,0.5,0.91,0.2,0.2,0,0,0.336,0.16,6.758,0.05376,3.379,3,1
0,0.19,0.31,0.7,0.23,0.43,0.46,0,0,0.381,0.496,7.192,0.188976,5.0344,3,1
0,1.61,0.32,0.64,0,1.61,0,0,0,1.178,0.107,3.613,0.126046,2.31232,3,1
0.1,0,0.4,0.5,0.91,0.2,0.2,0,0,0.336,0.16,6.758,0.05376,3.379,3,1
0.25,0.17,0.17,0.59,0.25,0.08,0.08,0,0.08,0.403,0.117,7.484,0.047151,4.41556,3,1
0,0,0,1.59,0,0.09,0.09,0,0,5.836,1.31,5.792,7.64516,9.20928,3,1
0,0,0,0,0,0,0,0,0,0,0,1.416,0,0,3,1
0.1,0,0.4,0.5,0.91,0.2,0.2,0,0,0.352,0.16,6.918,0.05632,3.459,3,1
0,1.26,0,0,1.26,0,0,0,0,0.926,0,3.558,0,0,3,1
0,0,0,0,1.61,0,0,0,0,0.238,0,4.333,0,0,3,1
0.08,0.33,0.08,0.76,1.6,0.76,0.08,0,0,0.502,0.157,7.24,0.078814,5.5024,3,1
0.08,0.33,0.08,0.76,1.61,0.76,0.08,0,0,0.518,0.157,7.277,0.081326,5.53052,3,1
1.05,0,0,0,0,0,0,0,0,0.176,0.176,2.05,0.030976,0,3,1
0,1.25,0,0,1.25,0,0,0,0,1.023,1.023,3.485,1.046529,0,3,1
0.09,0,0.39,0.48,0.87,0.19,0.19,0,0,0.31,0.155,6.813,0.04805,3.27024,3,1
0,1.11,0,0,0,0,0,0,0,0.208,0.416,3.95,0.086528,0,3,1
0,0,0.55,0,1.11,0,0,0,0,0.086,0.086,4.166,0.007396,0,3,1
0.29,0,0,0.89,0,0.59,0,0,0,0.045,0.045,12.2,0.002025,10.858,3,1
0,0.49,0.16,1.3,1.14,1.3,0.49,0,0.16,0.925,0.231,5.833,0.213675,7.5829,3,1
0,0.64,0,1.94,3.89,0,0,0,0,0.728,0.08,6.612,0.05824,12.82728,3,1
0,0,0,0.48,0.96,0,0,0,0,0.26,0.086,1.117,0.02236,0.53616,3,1
0,0,0,0,1.85,0,0,0,0,3.79,0,4.833,0,0,3,1
0.38,0,0,1.16,0.38,0.77,0,0,0,0.057,0.057,7.121,0.003249,8.26036,3,1
0.42,0,0,0.42,0,0,0.42,0,0,0.177,0.221,8.777,0.039117,3.68634,3,1
0,0,0,1.21,0,0.3,0,0,0,0,0.097,3.23,0,3.9083,3,1
0.37,0.56,0.37,1.5,1.12,0,0,0,0,0.563,0.165,3.106,0.092895,4.659,3,1
0,0,0,0.45,0,0,0,0,0,0.164,0,1.076,0,0.4842,3,1
0.36,0.72,0,0,0,0,0,0,0,0.178,0,2.446,0,0,3,1
0,0,0,0,0,0,0,0,0,0.561,0,2.166,0,0,3,1
0.09,0.06,0.26,0.55,0.26,0.42,0.52,0,0,0.345,0.515,5.632,0.177675,3.0976,3,1
1.34,0.33,0.33,0.33,0.67,0.67,0,0,0,0.053,0,2.036,0,0.67188,3,1
0,0,0,0.06,0,0,0,0,0,0,1.611,7.549,0,0.45294,3,1
0,0,0,0,3.38,0,0,0,0,0.872,0,2.2,0,0,3,1
0,0,0,0,0,0,0,0,0,7.333,0,1.666,0,0,3,1
0,0,0,0.44,0.14,0,0.14,0,0,0.083,0.05,3.075,0.00415,1.353,3,1
0,0,0.72,2.53,0.6,0.24,0.96,0,0,0.102,0.224,3.656,0.022848,9.24968,3,1
0,0,0,0.87,2.63,0,0,0,0,0.941,0.067,2.329,0.063047,2.02623,3,1
0.45,0.45,0,0.45,0,0,0,0,0,0.21,0,2.368,0,1.0656,3,1
0,1.46,0,0.29,0.58,2.04,0,0,0,0.42,0.046,2.228,0.01932,0.64612,3,1
0,0.12,0.36,0.85,0.24,0.24,0,0,0,0.042,0.042,2.351,0.001764,1.99835,3,1
0,0.33,0,0.33,0.66,1,0,0,0,0.109,0,2.825,0,0.93225,3,1
0,0,0,0.62,0,0,0,0,0,2.295,0.218,5.166,0.50031,3.20292,3,1
0.52,0.52,0,0.26,0,0,0,0,0,0.443,0.402,2.41,0.178086,0.6266,3,1
0,0,0.72,0.72,0,0,0,0,0,0,0,1.379,0,0.99288,3,1
0,0,0,0,4.91,0,0,0,0,2.695,0,2.315,0,0,3,1
0.26,0,0,0,0.26,0,0,0,0,0.378,0,13.82,0,0,3,1
0,0,0,0,0,0,0,0,0,0,3.26,2.444,0,0,3,1
0.25,0,0.5,0.76,0.5,0,0,0,0,0.082,0.041,1.89,0.003362,1.4364,3,1
0,0,0.25,1,0,0,0.25,0,0,0.407,0.997,3.417,0.405779,3.417,3,1
0.35,0.35,0.35,1.06,0.7,0,0.7,0,0,0.061,0,2.302,0,2.44012,3,1
0,0.62,0,1.24,0,0,0,0,0,0.179,0,3.702,0,4.59048,3,1
0.51,0.51,0,0.25,0,0,0,0,0,0.514,0.434,2.441,0.223076,0.61025,3,1
0,0.74,0,0,0,0,0,0,0,0.99,0,1.666,0,0,3,1
0,2.5,0,0,0,1.25,0,0,0,0,0.188,3.545,0,0,3,1
0.02,0.21,0.23,0.89,0.16,0.33,0.51,0,0,0.391,0.868,5.783,0.339388,5.14687,3,1
1.56,0,0,0,1.56,0,0,0,0,0.769,0,2.125,0,0,3,1
0,0,0,0,1.4,0,0,0,0,1.647,0,1,0,0,3,1
0,0,0,0,0,0,0,0,0,0.171,0.342,3.809,0.058482,0,3,1
0.19,0,0,0,0,0,0.19,0,0,0.152,0,1.357,0,0,3,1
0,0,0,0.43,0,0.14,0,0,0,0.156,0,1.394,0,0.59942,3,1
0.17,0.17,0,0,0,0,0,3.37,0,0.046,0.03,4.259,0.00138,0,3,1
0.5,0,0.3,0.7,0.1,0,0.1,0,0.1,0.488,0.157,8.55,0.076616,5.985,3,1
0,0,0,0,0,0,0,0,0,0.797,0.885,9.29,0.705345,0,3,1
0,0,0,0,1.29,0,0,0,0,0.936,0,4.586,0,0,3,1
0,0,0,0.84,0,0,0,0,0,2.865,0.301,5.037,0.862365,4.23108,3,1
0.76,0.51,0,0.25,0,0.25,0,0,0,0.458,0.499,2.455,0.228542,0.61375,3,1
0,0,0,0,0,0,0,0,0,0,0.353,3.904,0,0,3,1
0.25,0.17,0.17,0.59,0.25,0.08,0.08,0,0.08,0.403,0.117,7.484,0.047151,4.41556,3,1
0,0,0,0,3.07,0,0,0,0,0.273,0,5.75,0,0,3,1
0,0.58,0,0.58,1.74,0,0.58,0,0,0.171,0.085,2.17,0.014535,1.2586,3,1
0,0.14,0.17,0.74,0.17,0.49,0.77,0,0,0.678,1.05,5.648,0.7119,4.17952,3,1
0,1.6,0.32,0.64,0,1.6,0,0,0,1.174,0.106,3.584,0.124444,2.29376,3,1
0,0,0,1.59,0,0.09,0.09,0,0,5.836,1.31,5.792,7.64516,9.20928,3,1
0,0,0,0.31,0.31,0.62,0,0,0,0,0,2.132,0,0.66092,3,1
0.96,0,0,0,0.96,0,0,0,0,0.824,0,3.025,0,0,3,1
0,0,0.93,0,0,2.8,0,0,0,0.464,0.154,1.612,0.071456,0,3,1
0,0,0,1.14,0,0,1.14,0,0,0,0.197,3.681,0,4.19634,3,1
0,0,0,0,0,0,0,0,0,0.51,0.34,3.761,0.1734,0,3,1
0,0.4,0,0.81,0.4,0,0.4,0,0,0,0.272,3.192,0,2.58552,3,1
0.6,0,0,0.6,0,0,0.6,0,0,0.105,0.315,3.217,0.033075,1.9302,3,1
0.25,0,0,0.51,0.25,0,0,0,0,0.161,0.161,9.633,0.025921,4.91283,3,1
0,0.25,0.25,1.52,0.38,0.44,0.76,0,0,0.439,0.241,3.702,0.105799,5.62704,3,1
0.47,0,0,0.95,0,0.47,0,0,0,0.621,0.799,36.642,0.496179,34.8099,3,1
0,0.42,0.42,0,0,0,0.42,0,0,0.129,0.194,1.859,0.025026,0,3,1
0.62,0,0,0.62,0,0,0.62,0,0,0.107,0.322,3.318,0.034454,2.05716,3,1
0.33,0,0.67,0.67,1.01,0,0,0,0,0.06,0.06,193.5,0.0036,129.645,3,1
0.97,0,0,0,0.97,0,0,0,0,0.834,0,3.052,0,0,3,1
0,0,0.07,0.57,0,0.28,0.07,0,0,0,0.206,1.711,0,0.97527,3,1
0,0,0.72,2.52,0.6,0.24,0.96,0,0,0.102,0.205,3.548,0.02091,8.94096,3,1
0,0.3,0.3,1.1,0.4,0.2,0,0,0,0.53,0.406,9.781,0.21518,10.7591,3,1
0,0,0,5.26,0,0,0,0,0,1.048,0,3.333,0,17.53158,3,1
0,0.35,0.31,0.7,0.23,0.42,0.46,0,0,0.324,0.486,6.11,0.157464,4.277,3,1
0.2,0.3,0.1,1.91,0.6,0,0.3,0,0,0.275,0.206,4.923,0.05665,9.40293,3,1
0,0,0,0,0,0,0,0,0,0.559,0.279,2.297,0.155961,0,3,1
0.19,0.97,0.09,1.07,0,0,0.29,0,0,0.402,0.232,4.295,0.093264,4.59565,3,1
0,0,0,1.42,1.42,0,0.71,0,0,0.899,0,3.066,0,4.35372,3,1
0,0,0.15,1.98,0.3,0,0.3,0,0,1.051,0.225,6.686,0.236475,13.23828,3,1
0.28,0,0,0.28,0.56,0,0,0,0,0.05,0,2.083,0,0.58324,3,1
0,0.09,0.38,0.19,0.66,0,0,0,0,0.591,0,3.28,0,0.6232,3,1
1.11,0,0,0,0,0,0,0,0,0.202,0,4,0,0,3,1
0,0,1.02,0.51,0.25,0.76,0,0,0,0.29,0,2.614,0,1.33314,3,1
0,0,0,0,7.69,0,0,0,0,1.169,0,3,0,0,3,1
0,0,0,0,1.66,0,0,0,0,0.653,0,8,0,0,3,1
0,1.4,0,0.35,2.1,0.7,1.4,0,0,0.348,0,1.166,0,0.4081,3,1
0,1.2,1.2,0,6.02,0,0,0,0,1.443,0,3.782,0,0,3,1
0.53,0,0,0,0,0.53,0,0,0,0.361,0,2.437,0,0,3,1
0,0,0,0,1.26,0,0,0,0,0.416,0,9.785,0,0,3,1
0,0,0,0,0,1,0,0,0,1.524,0,1,0,0,3,1
0.04,1.24,0.11,0.68,0.72,0.4,0.6,0,0,0.413,0.164,3.533,0.067732,2.40244,3,1
0,1.21,1.21,0,6.09,0,0,0,0,0.407,0,3.454,0,0,3,1
0.28,0.28,0,0.86,0,0,0.28,0,0,0.554,0.221,5.328,0.122434,4.58208,3,1
0,0,0.09,1.35,0.29,0.19,0.38,0,0,0.374,0.059,9.039,0.022066,12.20265,3,1
0,0,0.2,0.4,0.2,0.4,0,0,0,0,0.302,1.727,0,0.6908,3,1
0,0,0.19,0.76,0,1.72,0,0,0,0.294,0.147,17.074,0.043218,12.97624,3,1
0,0.38,0.38,1.16,0.38,0,0.38,0,0,0.609,0.121,2.666,0.073689,3.09256,3,1
0,0.16,0,2.13,0.16,0,0.32,0,0,0,0.29,2.257,0,4.80741,3,1
0,0,0,0,0,0,0,0,0,3.907,0,13.928,0,0,3,1
0,0,0.1,1.3,0.3,0.2,0.4,0,0,0.352,0.056,9.601,0.019712,12.4813,3,1
0,0,0.35,0.85,0.15,0.3,0.8,0,0,0.149,0.131,3.629,0.019519,3.08465,3,1
0.49,0,0.29,0.69,0.09,0,0.19,0,0.09,0.417,0.154,8.323,0.064218,5.74287,3,1
0.61,0,0,1.22,1.22,0,0,0,0,0.829,0,4.45,0,5.429,3,1
0,0,0,0,2.22,0,0,0,0,0.145,0.291,2.95,0.042195,0,3,1
0,0,0,0,0.7,0,0,0.7,0,0.328,0,1.333,0,0,3,1
0.08,1.04,0.26,0.69,0.86,0.34,0.34,0,0.08,0.358,0.261,3.554,0.093438,2.45226,3,1
0.08,0.08,0,0.34,0.34,0.08,0.17,0,0.08,0.308,0.067,4.215,0.020636,1.4331,3,1
0.35,0,0.17,0.53,0.35,0.71,0.53,0,0,0.234,0.029,3.519,0.006786,1.86507,3,1
0,0,0.23,1.9,0.23,0,0,0,0,1.045,0.037,4.022,0.038665,7.6418,3,1
0,0,0,0,0,0,4.16,0,0,1.094,0,1.428,0,0,3,1
0,0,0,0,0,0,0,0,0,0.033,0,5.009,0,0,3,1
0,0.54,0,0.27,1.08,0,0.54,0,0,0.451,0.496,2.934,0.223696,0.79218,3,1
0,0,0.08,0.65,0,0.32,0.08,0,0,0,0.232,1.725,0,1.12125,3,1
0,0,0,1.29,0,0,1.29,0,0,0,0.208,4.23,0,5.4567,3,1
0,0,0.19,0.19,0.38,0,0,0,0,0,0,2.383,0,0.45277,3,1
0.09,0,0.48,0.68,0.29,1.07,1.36,0,0,0.045,0.015,2.133,0.000675,1.45044,3,1
0,0,0,0,0,0,0,0,0,0,1.219,3.875,0,0,3,1
0,1.25,0,0,0.41,0,0,0,0,0.312,0.062,1.477,0.019344,0,3,1
0,0,0,0.43,0.86,0.86,0,0,0,1.765,0.481,7.059,0.848965,3.03537,3,1
0,0,0,0,1.05,1.05,0,0,0,0.365,0.182,3.343,0.06643,0,3,1
0,0,0,1.53,0,0,0,0,0,0.124,0,89.9,0,137.547,3,1
0,0,0,0.62,1.25,0.62,0,0,0,0.485,0.388,3.322,0.18818,2.05964,3,1
1.56,0,0,0,0,0,0,0,0,0.767,0.255,8.083,0.195585,0,3,1
0.79,0.26,1.05,1.58,0,0,0,0,0,0.046,0,2.934,0,4.63572,3,1
0.95,0,0,0.47,0.47,0.47,0,0,0,1.306,0.23,6.027,0.30038,2.83269,3,1
0,0,0,0.95,0.47,0.95,0,0,0,0.536,0.306,4.653,0.164016,4.42035,3,1
0.99,0,0,0.49,0.49,0.49,0,0,0,1.118,0.239,5.228,0.267202,2.56172,3,1
0,0,0,0,1.19,1.19,0,0,0,1.181,0.787,3.875,0.929447,0,3,1
0,0,0,0,1.63,0,0,0,0,0.802,0.267,2,0.214134,0,3,1
0,0.05,0.1,0.93,0.38,0.1,0.16,0,0,0.019,0.058,3.389,0.001102,3.15177,3,1
0,0,0,1.01,0,0.67,0,0,0,0,0,1.682,0,1.69882,3,1
0.23,1.41,0.23,0.47,0,1.41,0,0,0,1.289,0.151,6.529,0.194639,3.06863,3,1
0,0,0,0,0,0,0,0,0,0,0.212,3.272,0,0,3,1
0.17,0.52,0.35,0.52,0,0.17,0,0,0,0.117,0.058,3.521,0.006786,1.83092,3,1
0.74,0,0,0,0,0,0,0,0,0,0,3.39,0,0,3,1
2.25,0,0,0.56,0,0,0,0,0,0.502,0,16.304,0,9.13024,3,1
0,0,0,0,0.8,0.8,0,0,0,1.566,0.361,2.638,0.565326,0,3,1
0,0,0,0,0,0,0,0,0,0,0,3.851,0,0,3,1
0,0,0,0,0,0,0,0,0,0.709,0,7.82,0,0,3,1
2.29,0,0,0,0,0.76,0,0,0,0,0,3.85,0,0,3,1
0,0,0,0,1.36,0,0,0,0,1.777,0.222,9.727,0.394494,0,3,1
0.28,0,0,0.86,0,0.57,0,0,0,0.218,0.218,3.694,0.047524,3.17684,3,1
0,0.25,0.25,0.75,0.25,0,0,0,0,0.031,0,5.5,0,4.125,3,1
0,0,0,0,0,0,0,0,0,0.426,0.213,4.6,0.090738,0,3,1
0,0,0,0.84,0,0,0.33,0,0,0.458,0.143,6.298,0.065494,5.29032,3,1
0,0,0,0,0.41,0,0,0,0,0.199,0,5.019,0,0,3,1
0,0,0,0,0.9,0,0,0,0,0.17,0.17,6.266,0.0289,0,3,1
0,0,0,1.14,0,0,0,0,0,0,0,1.545,0,1.7613,3,1
0,0,0,0,0,0,0,0,0,0.424,0.212,4.125,0.089888,0,3,1
0,0.28,0.42,0.98,1.12,0.7,0.7,0,0,0.768,0.312,3.401,0.239616,3.33298,3,1
0,0,0,0,0.9,0,0,0,0,0.17,0.17,6.266,0.0289,0,3,1
0,0,0,1.78,0,0,0,0,0,1.351,0,32,0,56.96,3,1
0,0,0,0,0,0,0,0,0,1.413,0,4.047,0,0,3,1
0,0,0,0,4.76,0,0,0,0,2.412,0,20,0,0,3,1
0.66,0,0.16,0.99,0.82,0.33,0.33,0,0,0.252,0.05,6.269,0.0126,6.20631,3,1
2.2,0,0,0.55,0,0,0,0,0,0.495,0,16.826,0,9.2543,3,1
0.86,0,0,0,0,0,0,0,0,0,0.136,4.541,0,0,3,1
0.63,0.63,0,0.63,1.26,0,0,0,0,0.398,0,2.625,0,1.65375,3,1
0,0,0,0,0,0,0,0,0,0,6.003,3.75,0,0,3,1
0,0,0,0,0,0,0,0,0,0.417,0.208,3.812,0.086736,0,3,1
0.15,0,0,0.76,0.61,0.61,0.3,0,0,0.698,0.067,5.101,0.046766,3.87676,3,1
0,0,0,2.17,2.17,0,0,0,0,0,0,1.333,0,2.89261,3,1
0,0.65,0,0.16,0.32,1.63,0.32,0,0,0.622,0.027,1.25,0.016794,0.2,3,1
0,0,0,2.17,2.17,0,0,0,0,0,0,1.333,0,2.89261,3,1
1.96,0,0,0.98,0,0.98,0,0,0,0.326,0,2.3,0,2.254,3,1
0,0.04,0.39,1.37,0.32,0.54,0.84,0,0,0.639,0.165,3.697,0.105435,5.06489,3,1
0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,3,1
0,0,0,0,0.56,0.56,0,0,0,0.91,0.273,2.283,0.24843,0,3,1
0,0.07,0,0.46,0,0.15,0.07,0,0,0,0.023,1.263,0,0.58098,3,1
1.08,0,0,0.54,0.54,0.54,0,0,0,1.216,0.26,5.454,0.31616,2.94516,3,1
1.65,0,0.82,0,0.82,0,0,0,0,1.36,0,15.5,0,0,3,1
0.41,0,0.41,0,0,0,0.41,0,0,0.067,0,1.863,0,0,3,1
0.14,0.58,0,0.14,0.29,1.46,0.29,0,0,0.558,0.024,1.517,0.013392,0.21238,3,1
0.29,1.04,0.14,1.04,0.29,0.74,0,0,0,0.105,0.21,10.817,0.02205,11.24968,3,1
0.08,0.42,0,0.6,0,0.17,0.08,0,0,0.098,0.014,4.049,0.001372,2.4294,3,1
0.11,0,0.11,0.22,0.44,0.44,1.11,0,0,0.775,0.224,5.782,0.1736,1.27204,3,1
0,0,0,1.17,0,0,0,0,0,0.197,0,3.807,0,4.45419,3,1
0,0,0.21,1.07,0,0,0.32,0,0,0.262,0.186,11.793,0.048732,12.61851,3,1
0,0,0,1.33,0.44,0,0.44,0,0,1.131,0.15,2.428,0.16965,3.22924,3,1
0,0,0,2.18,0,1.74,0.43,0,0,0.942,0,5.114,0,11.14852,3,1
0,3.57,0,0,0,0,0,0,0,1.554,0,2.111,0,0,3,1
0,0,0,0,10,0,0,0,0,0,0,1.428,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0.215,3.937,0,0,3,1
1.63,0,1.63,0,0.81,0,0,0,0,1.212,0,15.916,0,0,3,1
0.26,0,0.26,0,0.79,0,0.52,0,0,0.326,0,5.549,0,0,3,1
0.16,0,0.32,1.44,0,0.32,0,0,0,0.05,0.075,1.419,0.00375,2.04336,3,1
0,0,0,2.4,0,0,0,0,0,0,0,4,0,9.6,3,1
0.58,0,0.39,0.78,0.58,0.58,0,0,0,0.067,0.135,3.015,0.009045,2.3517,3,1
0,0,0,0,0.73,0,0,0,0,0.211,0,1.333,0,0,3,1
0,4,0,0,4,0,0,0,0,0,0,7.666,0,0,3,1
0,0,0,0,0,0,0,0,0,0.952,0,4.823,0,0,3,1
1.05,0,0,0,3.15,0,0,0,0,0.74,0,4.947,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0,5.225,0,0,3,1
0,1.16,0,0,0,0,0,0,0,1.405,0,9,0,0,3,1
0,0,0.12,0.63,0.69,0.5,1.08,0,0,0.435,0.592,5.335,0.25752,3.36105,3,1
0,0.09,0.38,0.19,0.66,0,0,0,0,0.591,0,3.28,0,0.6232,3,1
0,0,0,0,1.07,0,1.07,0,0,2.395,0.598,82.25,1.43221,0,3,1
0,0,0,0.68,0.22,0,0,0,0,0.199,0,6.091,0,4.14188,3,1
1.43,0,0.47,0.47,0.47,0,0,0,0,0.073,0.295,3.361,0.021535,1.57967,3,1
0.61,0.4,1.22,1.01,0.2,0.4,0,0,0,1.232,0,4.159,0,4.20059,3,1
0,0,0,0.68,0.22,0,0,0,0,0.199,0,6.091,0,4.14188,3,1
0,0,0,0,2.81,0,0,0,0,0.963,0,3.8,0,0,3,1
0,0.57,0,0.38,0.19,0.19,0.77,0,0,0.438,0.191,14.619,0.083658,5.55522,3,1
0,0.54,0.54,1.63,0,0.27,0,0,0,0.166,0.083,3.521,0.013778,5.73923,3,1
0.44,0.17,0.26,1.33,0.62,0.08,0.08,0,0,0.225,0.211,6.725,0.047475,8.94425,3,1
0,0.13,0.13,0.39,0.13,0,0.26,0,0,0,0.068,2.736,0,1.06704,3,1
0,0,0,0.41,0.41,0,0,0,0,0,0,2.35,0,0.9635,3,1
0,0,0,0,3.57,0,0,0,0,0.675,0,2.23,0,0,3,1
0,0,0,0,0.62,0.62,0,0,0,1.285,0.075,6.722,0.096375,0,3,1
0.58,0,0.39,0.78,0.58,0.58,0,0,0,0.067,0.135,3.015,0.009045,2.3517,3,1
0,0,0,0,0,0,0,0,0.36,0,0.105,1.866,0,0,3,1
0,0,0,0,1.61,0,0,0,0,0.238,0,4.333,0,0,3,1
0,0.38,0,0,0.38,0,0.38,0,0,0,0.35,2.162,0,0,3,1
0,0,0,0.49,0,0,0,0,0,0.356,0,10.366,0,5.07934,3,1
0,0,0,0.52,1.05,0.52,0.52,0,0,2.295,0.698,2.016,1.60191,1.04832,3,1
