w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,y
0,0,0,0,0,4.2,0.46,0,0.151,0.227,0.075,0.075,0
1.41,0,0,0,0,1.06,0,0,0,0.104,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.68,0,0.68,0,0,0,0.138,0,0,0
0.59,0,1.18,0,0,0.59,0,0,0,0.215,0,0,0
0,0,0,0,0,0,0,0,0,0.083,0,0,0
0,0,0,0,0,0,0,0,0,0,1.098,0,0
0,0,0,0,0,0,0,0,0,0.316,0,0,0
0.83,0.16,0,0,0,3,0.16,0,0,0.162,0.04,0,0
0,0,0,0,0,1.99,0,0,0,0,0,0,0
0,0,0,0,0,0.08,0,0,0.081,0.451,0,0,0
0.6,0,0,0,0,0,0,0,0,0.049,0,0,0
0,0,0,0,0,0.85,0,0,0,0,0.138,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.92,0,0,0,0,0.23,0,0,0,0.13,0.026,0,0
0.08,0,0,0,0,2.68,0,0,0.134,0.089,0,0,0
0,0,0.54,0,0,1.62,0.54,0,0,0.559,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,16.66,0,0,0,0,0,0,0
0,0,2.56,0,0,3.84,0,0,0,0.194,0.194,0,0
0,0,2.56,0,0,3.84,0,0,0,0.194,0.194,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4.34,0,0,0,0,0,0,0,0,0,0
0.46,0,0,0,0,0.46,0,0,0,0.113,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,0.08,0,0,0.16,0,0,0,0.085,0,0,0
0,0,0,0,0,0.58,0,0,0.173,0.173,0.053,0.026,0
0.09,0,0.09,0,0,3.48,0,0,0.012,0.1,0,0.1,0
0.05,0,0,0,0,0.78,0,0,0.223,0.162,0.084,0.015,0
0.24,0,0.49,0,0,0.49,0,0,0,0,0,0.163,0
0.59,0,0,0,0,0.59,0,0,0,0.052,0,0,0
0,0,0.46,0,0,1.84,0.92,0,0,0.362,0,0,0
0.45,0,0.22,0,0,2.03,0,0,0,0.072,0,0.072,0
1.15,0.16,1.32,0.99,0,0,0,0,0,0.126,0,0.076,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.88,0,0,0,0,2.13,0.17,0,0.052,0.131,0.026,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1.62,0,0,0.07,0,0.95,0,0,0,0.032,0,0.01,0
0,0,1.05,0,0,1.05,0,0,0,0.563,0,0,0
0,0,1.72,0,0,1.72,0,0,0,0.588,0,0,0
0,0,0,0,0,0.78,0.26,0,0.123,0.041,0,0,0
0.91,0,0,0,0,0.3,0,0,0.088,0.044,0,0,0
0,0,0.81,0,0,0,0,2.43,0,0.142,0,0,0
0.15,0,0.15,0,0,0.92,0,0,0,0.264,0,0,0
0,0,0,0,0,0,0,1.69,0,0.296,0,0,0
0,0,0,0,0,1.29,0,0,0,0.234,0,0,0
0,0,1.01,0,0,0,0,0,0,0,0.312,0,0
0,3.07,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.191,0,0,0
0,0,0,0,0,0,0,0.6,0,0.088,0,0,0
0,0,0,0,0,3.57,0,0,0,0,0,0,0
0,0,0,0,0,0,0.09,0,0,0.046,0.341,0,0
0,0,0,0,0,0.32,0,0,0,0.081,0,0,0
0,0,0,0,0,2.54,0,0,0,0.123,0,0,0
0,0,0,0,0,1.66,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.78,0,0.78,0.78,0,0.78,0,0,0,0.544,0,0.136,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.47,0,0,0,0.079,0,0,0
0,0,0,0,0,3.7,1.85,0,0,0.6,0,0,0
4.76,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5.71,0,0,0,0,0,0,0
0,0,0,0,0,2.22,0,0,0,0,0,0,0
0.91,0,0,0,0,1.37,0,0,0.027,0,0,0,0
0,0,0,0,0,1.96,0,0,0,0.476,0,0,0
0,0,0,0,0,11.11,0,0,0,0,0,0,0
0,0,0,0,0,4.34,0,0,0,0,0,0,0
0,0,0,0,0,8.69,0,0,0,0,0.222,0,0
0.8,0,0,0.08,0,2.68,0,0,0.023,0.046,0,0.023,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.79,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.31,0.31,0,0,0,0,0,0,0,0.255,0.102,0,0
0.14,0,0,0,0,4.3,0,0,0.056,0.094,0,0.028,0
0,0,0.72,0,0,1.45,0,0,0,0,0.107,0,0
0,0.32,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.81,0,0,0,0.112,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.3,0,0.2,0,0.141,0,0,0
0,0,0,0,0,3.63,0.6,0,0,0.132,0,0,0
0,0,0,0,0,4.47,0,0,0,0.102,0.204,0,0
0,0,0,0,0,1.83,0,0,0,0.232,0,0,0
0.57,0,0,0,0,1.71,0,0,0,0.077,0,0,0
0.45,0,0,0,0,0.67,0,0,0,0.042,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.12,0,0.04,0,0,1.9,0,0,0.038,0.115,0,0.051,0
0.49,0,0,0,0,0.49,0,0,0,0.046,0,0,0
0.51,0,0,0,0,1.03,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.116,0,0,0
1.5,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.102,0,0,0
0,0,0,0,0,0,0,0,0,0.178,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.13,0,0.13,0.11,0,0,0.03,0.23,0.008,0.111,0,0,0
0,0,0,0,0,1.19,0,0,0,0.103,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.78,0,0.437,0,0,0
0,0,0.29,0,0,0.44,0,0.89,0.101,0.135,0.016,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.57,0,0,0,0,1.72,0,0,0,0.077,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.99,0,0.99,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,8.33,0,0,0,0,0,0,0
0,0,0,0,0,1.45,0.72,0,0,0.367,0,0,0
0,0,0,0,0,1.17,0.58,0,0,0.301,0,0,0
0,0,0,0,0,1.47,0.73,0,0,0.363,0.121,0,0
0,0,1.41,0,0,0,0,0,0,0.246,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.52,0,0,0,0,2.09,0.52,0,0,0.309,0,0,0
0,0,0,0,0,2,0,0,0,0.104,0.209,0,0
0,0,1.29,0,0,2.59,0,0,0,0.22,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,13.93,0,0,2.053,1.932,0.06,0,0
0,0,0,0,0,4.02,0.5,0,0,0.176,0.088,0,0
0,0,0.37,0,0,0,0,0,0,0.066,0,0,0
1.73,0,0,0,0,0.28,0,0,0,0.051,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.408,0,0,0,0
0,0,0,0,0,0,0,0,1.204,0,0,0,0
0,0,0,0,0,3.96,0.99,0.99,0,0.479,0,0,0
0,0,0,0,0,0.27,0,0,0,0,0,0,0
0,0,0,0,0,12.5,0,0,0,0,0,0,0
0,0,0,0,0,2.88,0.48,0,0,0.276,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.32,0,0,2.32,0,0,0,0.453,0,0,0
0,0,0.21,0,0,0.43,0.21,0,0.034,0.238,0.136,0,0
0.93,0,0,0.93,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.42,0,0,0,0.374,0,0.124,0
0.11,0,0,0,0,3.45,0,0,0.047,0.157,0,0.078,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.39,0,0,5.57,0.39,0,0,0.104,0.052,0,0
0.3,0,0,0,0,0.46,0,0,0.023,0.023,0,0,0
0,0,0,0,0,7.6,1.08,0,0,0.364,0.182,0,0
0,0,0,0,0,0,0,0,0,0.392,0,0,0
0,0,0,0,0,0,0,0,0,0.166,0,0,0
0,0,0,0,0,1.17,0,0,0,0.61,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1.85,0,0,1.85,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.13,0,0,3.17,0,0,0.07,0.07,0,0,0
0,0,0,0,0,0,0,0,0,0.337,0,0,0
0,0,0,0,0,0.96,0,0,0,0.058,0,0.058,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.79,0,0,0,0.147,0,0,0
0.42,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.24,0,0.088,0.044,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.38,0,2.77,1.38,0,0,0.464,0,0,0
0,0,2.5,0,0,0,0,0,0,0,0,0,0
0.09,0,0,0,0,2.74,0,0,0.067,0.067,0,0.026,0
0.44,0,0.22,0,0,0.44,0.22,0.44,0.033,0.169,0.033,0.033,0
0,0,0,0,0,0,0,0,0,0.342,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.19,0,0,0.09,0,1.57,0.09,0,0,0.096,0.027,0,0
0,0,0,0,0,0,0,0,0.055,0.334,0,0,0
0,0,0,0,0,0.45,0,0,0,0.416,0,0,0
0,0,0,0,0,0,0,0,0.135,0,0,0,0
0.44,0.22,2.43,0,0,0,0.22,0,0,0.036,0,0.146,0
0,0,0,0,0,0,0,0,0.1,0.353,0.05,0,0
0.37,0,0.18,0,0,0,0,1.48,0.116,0.29,0.029,0.029,0
0.4,0,0,0,0,0.52,0,0,0.007,0.304,0,0.03,0
0.93,0,0,0,0,3.73,0,0,0,0,0,0,0
0,0,0,0,0,3.06,0,0,0,0.217,0,0,0
0,0,0,0,0,0,0,0,0,1.082,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.78,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.884,0,0,0
0,0,0,0,0,0.19,0,0,0,0.201,0,0,0
0,0,0,0,0,8.33,4.16,0,0,1.092,0,0,0
0,0,0,0,0,0,0,0,0,0.341,0,0,0
0,0,0,0,0,0,0,0,0,0.337,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.082,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.55,0.55,0,0,0.104,0.314,0.052,0
0,0,0.29,0,0,3.51,0.58,0,0.091,0.637,0.045,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.79,0,0,0,0.149,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.33,0,0,0.33,0,0.99,0,0,0,0.13,0.043,0,0
0,0,0,0,0,0,0,0,0.325,0,0,0,0
0,0,0,0,0,1.72,0.24,0,0,0.312,0.039,0.117,0
0,0,0,0,0,8.08,0.73,0,0.388,0.259,0.129,0,0
0,0,0,0,0,1.56,0.15,0,0.078,0.235,0.052,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.61,0,0,0.119,0.17,0.034,0.034,0
0,0,0.69,0,0,0,0,0,0,0.228,0.114,0,0
0,0,0,0,0,0,0,0,0,0.18,0,0,0
0.31,0,1.27,0,0,2.87,0.63,0,0.097,0.534,0.242,0.048,0
0,0,0,0,0,0.81,0,0.32,0,0.123,0,0,0
0,0,0.14,0,0,0,0,0.22,0.019,0.414,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,0,0.12,0,0,0,0,0.27,0.046,0.149,0.005,0,0
0,0,0,0,0,1.12,0,1.49,0.182,0.339,0.13,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.03,0,0,0,0,0,0,0
0.56,0,0.18,0,0,1.86,0,0,0,0.081,0,0,0
0,0,0,0,0,2.46,0,0,0,0.139,0,0,0
0,0,0,0,0,0.57,0,0,0,0.093,0,0,0
0,0,0,0,0,0,0,3.26,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.48,0,0,0,0,0,0.076,0,0.381,0
0,0,0,0.48,0,0,0,0,0,0.076,0,0.381,0
0,1.78,1.78,1.78,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.63,0,0,3.34,0.15,0,0.149,0.199,0.049,0,0
0,0,0,0,0,0.86,0,0,0,0.22,0,0,0
0.37,0,0.37,0,0,2.51,0,0,0.016,0.05,0,0,0
0,0,0,0,0,5.52,0.61,0,0,0.143,0,0,0
1.29,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.98,0,0,0.306,0.204,0,0,0
0,0,0,0,0,0.26,0.26,0,0,0.339,0,0,0
0,0,0,0,0,2.96,0,0,0,0.105,0,0.105,0
0.04,0,0.19,0,0,0.04,0,0,0.02,0.16,0.006,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.82,0,0,0,0,0,0,0,0,0,0,0,0
0.18,0,0,0,0,0,0,0,0.031,0.127,0.031,0,0
0,0,0,0,0,0,0,0,0.089,0.179,0,0,0
0.25,0,0,0,0,0,0,0,0,0.107,0,0,0
0.1,0,0,0,0,0.4,0.1,0,0,0.096,0,0,0
1.38,0,0,0,0,0,0,0,0,0.238,0,0,0
0,0,0,0,0,0,0,0,0,0.333,0.047,0,0
0,0,0,0,0,0.67,0,0,0,0.087,0,0.087,0
0,0,0,0,0,0,0,0,0,0.191,0,0.095,0
0,0,0,0,0,9.09,2.27,0,0,0.664,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.62,0,0,0.12,0.189,0.034,0.034,0
0,0,0,0.08,0,0.49,0,0,0.221,0.188,0.044,0.033,0
0,0,0,0,0,0,0,0,0,0.202,0,0,0
0,0,0,0.06,0,0.63,0.06,0,0.187,0.16,0.035,0.017,0
0,0.49,2.48,0,0,3.48,0,0,0.336,0.588,0.168,0,0
0,0.49,2.48,0,0,3.48,0,0,0.336,0.588,0.168,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.31,0,0,0.051,0,0
0,0,0,0,0,1.11,0,0,0,0.183,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.69,1.38,0,0,0,0,0,0,0,0,0
0,0,2.38,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.238,0,0,0
0,0,0,0,0,3.05,0,0,0.079,0.068,0,0.022,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.75,0.87,1.75,0,0.749,0,0,0
0.09,0,0.11,0.03,0,0,0.05,0.09,0.038,0.19,0,0.005,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.194,0,0
1.47,0,0,0,0,0,0,0,0,0.276,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.31,0,0,0,0.242,0,0,0
0,0,0,0,0,0,0,0,0,1.047,0,0,0
0.44,0,0,0,0,1.76,0.44,0,0,0.146,0.073,0,0
1.75,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.47,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.77,0,0,0,0.355,0,0,0
0.96,0,0.48,0,0,0.96,0,0,0.223,0,0,0,0
0.22,0,0,0,0,0.11,0,0,0.019,0.253,0,0,0
0,0,0,0,0,0.27,0.27,0,0,0.344,0,0,0
0,0,0,0,0,2.22,0,0,0,0,0,0,0
0,0,0,0,0,0.18,0,0,0,0.187,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.3,0,0,0
4.16,0,0,0,0,0,0,0,0,0.689,0,0,0
1.43,0,0,0,0,0,0,0,0,0.138,0,0,0
0.77,0,0,0,0,0,0,0.77,0,0.49,0,0,0
3.07,0,0,0,0,0,0,0,0,0,0,0,0
0.29,0,0.88,0,0.29,0.29,0,0,0.075,0.113,0,0.265,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,14.28,0,0,0,0,0,0,0
0,0,0,0,0,1.85,0,0,0.179,0,0,0,0
0,0,0,0,0,0.26,0,2.4,0.036,0.109,0,0.036,0
0,0,0,0,0,0,0,0,0,0.027,0,0,0
0,0,0,0,0,3.29,0,0,0,0.353,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.41,0,0,0.471,0.55,0,0,0
0.17,0,0,0,0,3.54,0,0,0.08,0.045,0,0.011,0
0,0,0,0,0,2.25,0,0,0,0.369,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.01,0,0,0.188,0,0
1.06,0,0,0,0,0,0,0,0,0,0,0,0
0.54,0,1.63,0,0,1.09,0,0,0,0.09,0.09,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.68,0,0
0,0,0,0,0,0,0,0.56,0,0.181,0.09,0,0
0,0,2.12,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.229,0,0,0
0.78,0,0,0,0,3.14,0.39,0,0.645,0.581,0,0,0
0,0,0.1,0.21,0.05,2.05,0,0,0,0.289,0.015,0.046,0
0,0,0.12,0.19,0.06,2.26,0,0,0,0.33,0.018,0.055,0
0,0,0,0,0,1.94,0,0,0,0.141,0,0,0
1.36,0,0.17,0,0,0,0,0,0.034,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.689,0,0
0,0,0,0,0,2.23,0,0,0,0,0,0,0
0,0,0,0,0,20,0,0,0,0,0,0,0
1.92,0,0,0,0,0.96,0,0,0,0,0,0,0
0,0,0.45,0,0,1.35,0.45,0,0,0.358,0.43,0,0
0.73,0,0,0.36,0,0.36,0,0,0.027,0,0,0,0
1.03,0,0,0,0,0,0,0,0,0.185,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.82,0,0,0,0,4.13,0.82,0,0,0.361,0,0,0
0.34,0,0,0,0,0.34,0,0,0,0.149,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.78,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.14,0,0
0,0,0,0,0,5.34,0.76,0,0,0.157,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.46,0,0,0,0.46,0,0,0.163,0.163,0,0,0
0.54,0,0,0,0,0,0,0,0.299,0.199,0,0,0
0.14,0,0,0,0,3.03,0,0,0.084,0.177,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.97,0,0,0,0.21,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.61,0.53,0,0,0.412,0,0,0
0,0,0.93,0,0,0,0,0,0,0.475,0.158,0,0
0,0,0,0,0,1.76,0.58,0,0,0.414,0,0,0
0,0,0,0,0,1.88,0,0,0,0,0,0,0
0.12,0,0,0,0,0.6,0,0,0.117,0.151,0.033,0.033,0
0,0,0,0,0,0.49,0,0,0.308,0.136,0.078,0.014,0
0,0,0,0,0,0,0,0,0,0.216,0,0,0
0,0,0,0,0,0.75,0.37,0,0,0.305,0,0,0
0,0,0.73,0,0,2.2,0.73,0,0,0.555,0.666,0,0
0,0,0,0,0,0,0,0,0,0.332,0,0,0
0,0,1.12,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,8.69,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.57,0.57,0,0,0,0,0,0.84,0,0,0
0,0,0.24,0,0,0.24,0,0,0.029,0.119,0.119,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.195,0,0,0
0,0,0,0,0,0,0,0,0,0.086,0,0,0
0,0,0,0,0,0,0,0,0,0.389,0,0,0
0,0,0,0,0,0,0,0,0,0.231,0,0,0
0,0,0,0,0,0,0,0,0.137,0,0,0,0
0,0,0,0,0,0,0,0,0,0.195,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1.28,0,0,0,0,2.56,1.28,0,0,0.398,0,0,0
0,0,0,0,0,1.69,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.3,0,0,0,0
0.48,0,0,0,0,0.48,0,0,0,0.085,0,0,0
0,0,0,0,0,0.64,0,0,0.054,0.162,0.036,0.036,0
0,0,0,0,0,0.5,0,0,0.148,0.136,0.045,0.022,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.24,0,0,0,1.24,0.24,0,0.018,0.297,0.055,0,0
0.75,0,0,0,0,3.75,0.75,0,0,0.222,0,0,0
0,0,0.1,0.1,0,3.5,0.1,0,0.043,0.143,0,0.057,0
0,0,0,0,0,1.22,0.61,0,0,0.189,0.094,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4,0,0,0.211,0,0,0,0
0,0,0,0,0,0,0,0,0,0.057,0,0,0
0,0,0,0,0,3.6,0,0,0,0,0,0,0
0,0,0,0,0,1.78,0,0,0,0.537,0,0,0
0,0,0,0,0,0.78,0,0,0,0.451,0,0,0
0,0,0,0,0,1.29,0,0,0,0.19,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.87,0.87,0,2.63,0,0,0,0,0,0,0,0.159,0
0,0,0,0,0,0,2.11,0,0,0.266,0.066,0,0
0,0.3,0,0,0,0.75,0.15,0,0,0.328,0.046,0,0
1.25,0.41,0.2,0.41,0,0,0,0,0,0.069,0,0.103,0
0,0,0,0,0,0,0.32,0,0,0.54,0.108,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.98,0,0,0.054,0.199,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.4,0,0,1.4,0,0,0,0.205,0.205,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.56,0,0,0,0.552,0,0,0
0,0,0.64,0,0,0,0,0,0,0.314,0.209,0,0
1.26,0,0,1.26,0,0,0,0,0,0,0,0,0
0,0,0.51,0,0,0.25,0,0,0,0.124,0,0,0
0,0,0,0,0,12.5,0,0,0,0,0,0,0
0,0,0,0,0,3.84,0.38,0,0,0.163,0.054,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.29,0,0,3.51,0.58,0,0.091,0.637,0.045,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.79,0,0,0,0.149,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.33,0,0,0.33,0,0.99,0,0,0,0.13,0.043,0,0
0,0,0,0,0,0,0,0,0.325,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.68,0,0,2.38,0.34,0,0.052,0.42,0.052,0,0
4.54,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.93,0,0,2.8,0.93,0,0,0.457,0.152,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.03,0,0,0
0.13,0,0,0,0,2.79,0,0,0.071,0.143,0,0.053,0
0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,0,0,2.46,0,0,0,0.139,0,0,0
0,0,0,3.7,0,0,0,0,0,0,0,0,0
0,0,0.35,0,0,0.17,0,0.17,0,0.031,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,0,0,0,0,2.06,0,2.6,0.14,0.5,0.093,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.17,0,1.36,0.17,0,1.53,0,0,0.027,0.111,0,0,0
0,0,0,0,0,0,0,0.44,0,0.15,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.24,0,0.49,0,0,0.49,0,0,0,0,0,0.16,0
0.44,0,0,0,0,0,0,1.33,0,0.139,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,0,0,0,0,0,0,0.25,0,0.082,0,0,0
0,0,0,0,0,0,0,1.56,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.502,0,0,0
0,0,0,0,0,0,0,1.61,0,0,0,0,0
0.66,0,0,0,0,2.64,0.66,0,0,0.293,0,0,0
0,0,0,0,0,3.1,0,0,0,0.198,0,0,0
0,0,0,0,0,0,0,0,0,0.501,0.167,0,0
0,0,0,0,0,16.66,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.453,0.181,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.68,0,0,0.048,0,0,0,0
0,0,0,0,0,0.72,0,0,0,0,0,0,0
1.04,0,0,0,0,1.56,0,0,0,0.274,0,0,0
0,0,0,0,0,0,0,0,0.122,0.244,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5.4,0,0,0,0,0,0,0
0,0,0,0,0,2.63,0,0,0,0.248,0,0,0
0.56,0,0,0,0,0.56,0,0,0.046,0.281,0.046,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.32,0,0,0,0,0,0,0,0,0.257,0,0,0
0,0,1.19,0,0,1.19,0,0,0,0,0,0,0
2.25,0,0.75,0,0,0.75,0,0,0,0.128,0,0.128,0
0,0,0,0,0,1.96,0,3.92,0,0,0,0,0
0.58,0,0,0,0,0.29,0,0,0,0.22,0,2.038,0
0,0,1.51,0,0,0,0,0,0,0,0,0,0
0,0,0.23,0.11,0,0.23,0,0,0.227,0.322,0.113,0.075,0
1.17,0,0.39,0,0.39,0,0.39,0,0.07,0.07,0,0,0
1.17,0,1.17,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,15.38,0,0,0,0,0,0,0
0,0,0,0,0,0.52,0,0,0,0.164,0,0,0
0,0,0,0,0,4.76,0,0,0,0.4,0,0.601,0
